date,series_id,spent_value_0d_1d_btc,spent_value_1d_1w_btc,spent_value_1w_1m_btc,spent_value_1m_3m_btc,spent_value_3m_6m_btc,spent_value_6m_1y_btc,spent_value_1y_2y_btc,spent_value_2y_3y_btc,spent_value_3y_5y_btc,spent_value_5y_7y_btc,spent_value_7y_10y_btc,spent_value_10y_plus_btc,unit,frequency,release_version
2015-12-15,obm_spent_value_age_band_btc_daily,4106131.79335193,189656.42314914,27573.34941227,16137.71512021,3961.21255086,5798.11747924,2162.34604096,2388.06353291,80.67995914,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-16,obm_spent_value_age_band_btc_daily,4202610.02701240,178832.40767819,28518.05317955,8034.39041941,4018.30676161,1670.17308616,1354.39026667,1890.14644068,38.70539416,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-17,obm_spent_value_age_band_btc_daily,4000779.28749437,120359.42451716,27933.69772778,18096.50668207,2805.99374347,1498.26520677,2422.02104835,515.39498359,117.76439588,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-18,obm_spent_value_age_band_btc_daily,3900645.26782407,122871.88333849,16927.87156961,7813.13022533,2103.60657280,5376.54023595,1008.26797772,498.63816260,93.48304081,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-19,obm_spent_value_age_band_btc_daily,3705285.10763402,106531.99060390,12299.31973893,9877.30630425,887.80245691,26321.36890849,12904.10543351,899.80656373,49.39210044,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-20,obm_spent_value_age_band_btc_daily,3814475.61554507,97425.40395381,10159.16174352,7783.02232535,8773.42769421,996.68947544,737.35353044,529.97746409,84.93216849,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-21,obm_spent_value_age_band_btc_daily,5099205.12649691,151966.82075681,37446.72636227,17144.65039531,2792.72723859,1596.09221227,3390.14761019,390.14483491,569.67267245,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-22,obm_spent_value_age_band_btc_daily,4627382.17873561,110640.40276710,26967.69182308,17527.19026203,1953.12222490,4152.89789506,1320.27064093,1212.58496917,666.62112069,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-23,obm_spent_value_age_band_btc_daily,4324543.16745126,108945.89489585,22031.39816267,10952.73566872,10765.01923677,3203.90090546,3719.12912789,363.30598547,307.69132632,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-24,obm_spent_value_age_band_btc_daily,4517158.87494212,106594.00325327,30425.41098522,17468.05800791,2565.97283709,1360.26218220,3327.41501402,425.78547754,2101.92762728,50.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-25,obm_spent_value_age_band_btc_daily,3786635.36200526,59271.07974522,18076.18227642,10559.25960086,2197.55888530,30978.92209899,1314.63089290,168.51521422,21.36574097,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-26,obm_spent_value_age_band_btc_daily,2559002.32710899,105796.71696359,18904.01544749,4939.03904286,1291.39070194,513.48856932,4164.62438774,767.15198716,1.70425406,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-27,obm_spent_value_age_band_btc_daily,1361460.27886510,55918.74250885,12300.82946225,7969.74461309,1342.35483869,830.85406384,1609.73232806,465.54903955,397.93078360,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-28,obm_spent_value_age_band_btc_daily,1952850.46730396,134961.78677392,47554.48934751,8025.83817093,2118.67846788,1035.09021404,1030.07466586,620.67695231,336.97397405,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-29,obm_spent_value_age_band_btc_daily,2035470.07314666,81896.93095202,27512.99594012,4768.52139434,985.21654280,997.34702356,1257.75694209,925.87543222,51.85398330,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-30,obm_spent_value_age_band_btc_daily,2188036.35029432,71637.09670066,17478.94588207,5799.23938693,1908.36143740,2264.14505951,1558.87318888,403.66005216,173.14654242,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2015-12-31,obm_spent_value_age_band_btc_daily,1019901.89384574,88756.33982222,15625.72500784,30169.87910439,1398.58500440,433.37109674,2385.35265005,253.50802382,122.97163799,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-01,obm_spent_value_age_band_btc_daily,879804.52985389,44495.39623648,24588.13703410,3308.01326184,471.77818775,636.63551809,399.49261985,347.59024835,54.76564591,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-02,obm_spent_value_age_band_btc_daily,964672.33824243,47593.65668786,16286.44091271,2264.18759949,816.04897177,1037.10812219,1216.09929161,338.48980206,20.43739208,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-03,obm_spent_value_age_band_btc_daily,792030.54420621,55999.72098445,24901.19210081,11884.99111604,7134.74003008,569.61306491,1385.20511339,975.85097969,41.10146117,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-04,obm_spent_value_age_band_btc_daily,934211.88902151,86911.21241319,22154.53741023,13026.60286470,2522.94168916,856.38064952,2460.12778844,147.58536728,202.08921477,50.02000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-05,obm_spent_value_age_band_btc_daily,1210717.45689648,113252.81852516,41755.65145265,13213.13447043,5015.90883356,877.73039057,2752.83032473,1062.74027948,25.92641318,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-06,obm_spent_value_age_band_btc_daily,1211726.44830271,61769.17475918,37092.64707460,17140.74774231,2528.17874235,1080.45448171,1929.97660652,565.81149188,138.46960400,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-07,obm_spent_value_age_band_btc_daily,1417481.72621980,95265.01938287,49493.70478444,9476.52200013,2879.43485918,1817.99766185,3971.72201422,1597.17539662,20915.56135326,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-08,obm_spent_value_age_band_btc_daily,1069037.70397538,57322.18784907,27488.30395729,7506.06894730,2673.66730605,3529.53745403,22086.64232889,1047.71795369,534.90020251,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-09,obm_spent_value_age_band_btc_daily,725516.74540342,74149.62263392,36465.37514494,6495.40389404,645.13822735,849.31865936,1150.61964826,418.32355261,66.60712336,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-10,obm_spent_value_age_band_btc_daily,1018081.72501590,70113.12839721,20830.89449410,16627.51319629,24232.50326399,817.34743247,1110.38730755,401.50329900,4269.92946846,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-11,obm_spent_value_age_band_btc_daily,1596927.22172037,145536.53299214,36070.65474536,26610.12396635,9446.07815136,1246.93828406,2603.25543911,1385.42130383,74.54518737,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-12,obm_spent_value_age_band_btc_daily,1121817.94109611,96487.12910507,22055.43825083,30860.40159251,1906.81108185,1000.00195719,1435.70469929,417.08913127,165.44996751,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-13,obm_spent_value_age_band_btc_daily,1236471.86892350,108128.44181001,22274.85969958,17987.22884801,2774.54700109,7594.17531087,1402.58902025,8931.04691010,275.13316058,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-14,obm_spent_value_age_band_btc_daily,1086950.07213811,103562.35495319,22609.48788802,5834.75299228,3701.59066679,1391.04046175,840.85498487,268.08940795,40.70101187,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-15,obm_spent_value_age_band_btc_daily,1513984.27354368,117533.19298508,36518.21014634,26878.67888533,7850.36504866,7086.21616718,8126.89324563,6031.95537024,1157.63418831,95.35000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-16,obm_spent_value_age_band_btc_daily,1350644.11402501,63271.19799836,21474.55762604,21832.66790355,3971.81997457,2868.23203033,3143.56158713,2383.00491899,775.70313688,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-17,obm_spent_value_age_band_btc_daily,10248032.97514147,70050.45622374,7934.74550708,21718.02681303,2555.01241960,2157.29898440,1096.66238004,795.68623572,64.82383736,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-18,obm_spent_value_age_band_btc_daily,9301289.40052747,108364.41829101,23915.72261679,16302.74593023,3014.59561159,2746.79906907,1452.82309532,502.90433040,238.86403437,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-19,obm_spent_value_age_band_btc_daily,8653452.26605069,83632.98818006,17840.87232697,33092.29927864,5587.42450027,2659.03571120,1746.75111023,2087.64141492,1204.83252234,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-20,obm_spent_value_age_band_btc_daily,3796237.79688435,97833.82158775,39064.98237960,22747.09647362,2099.30794391,1755.24456206,1926.64235058,1581.63373537,54.49020662,0.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-21,obm_spent_value_age_band_btc_daily,5098139.28324324,80442.63960452,48841.60816713,24493.96785422,4073.75852759,2287.48361914,2909.03473421,1125.77823089,1195.03095243,52.39000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-22,obm_spent_value_age_band_btc_daily,7515498.57760882,83312.94591739,24692.48438507,26902.49711216,5865.64930597,1059.40816710,21518.73834466,34338.76607435,40.75570221,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-23,obm_spent_value_age_band_btc_daily,29641632.63497863,58521.16302274,20392.37283510,5924.67193046,1203.79540785,1531.04083268,27503.38830427,1880.07263958,5081.32911759,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-24,obm_spent_value_age_band_btc_daily,67210768.26825141,69425.15932456,18575.97147320,44337.67170766,3165.93300543,953.02632726,1350.29870322,1433.07689065,18.96573605,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-25,obm_spent_value_age_band_btc_daily,17102584.75728894,136483.08880956,34666.11635203,63928.55792996,10820.89117644,3753.19425851,7607.74624374,1641.04511350,1930.83380160,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-26,obm_spent_value_age_band_btc_daily,10226267.82807089,94883.62208657,20758.86173848,24603.26329326,6676.74343302,2843.48685383,13509.73499863,697.36886219,73.70128610,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-27,obm_spent_value_age_band_btc_daily,13713321.46092917,111924.56610011,27037.60076583,27212.77704747,6619.52821638,3198.46966454,1203.23054636,1146.24643118,555.69544502,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-28,obm_spent_value_age_band_btc_daily,5897032.29256763,102653.51969502,36069.92684324,27003.01910916,2453.57238575,2289.22314301,12228.28926184,262.98051260,726.62191940,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-29,obm_spent_value_age_band_btc_daily,6959108.15994557,99383.60713698,34767.99639829,70146.76914274,3617.57813442,2814.31301134,857.30263035,339.08034854,213.35980853,5.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-30,obm_spent_value_age_band_btc_daily,3270364.85905987,68494.22726830,21689.51327639,22717.58855256,19058.59830896,13382.24359912,1137.24267006,690.77707194,3.19400241,250.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-01-31,obm_spent_value_age_band_btc_daily,1567823.03713080,79694.60832646,20964.77693790,18385.07055564,2727.60096912,9478.51509980,309.71707914,248.49771049,315.11553978,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-01,obm_spent_value_age_band_btc_daily,5037824.65454924,172985.99943417,44788.07056700,72060.12245317,11656.74058878,982.88778708,1279.73756240,7931.95159044,34.25331677,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-02,obm_spent_value_age_band_btc_daily,3662858.81558405,90987.03963107,24832.34380439,27589.81837549,4016.15468107,2284.15726230,1163.55255622,352.70813341,17.95539863,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-03,obm_spent_value_age_band_btc_daily,1413292.12660197,108992.10501962,27082.11436589,15293.10642035,5343.71959639,687.72319624,1190.87978190,821.40349296,117.91946992,50.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-04,obm_spent_value_age_band_btc_daily,2313945.65318336,104762.76265607,33129.79522642,15316.90002945,3629.16935371,730.23018108,7547.01750131,1843.13799768,67.82452955,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-05,obm_spent_value_age_band_btc_daily,3320284.00973351,98706.31407762,40067.86580605,14143.97954329,1554.41253966,2060.83892997,5256.03818212,923.24839997,26.47179637,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-06,obm_spent_value_age_band_btc_daily,2988978.06630551,67433.12980849,57650.06587773,7580.55149711,3112.38589531,2828.84581360,4694.49945518,465.40496746,148.85212765,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-07,obm_spent_value_age_band_btc_daily,2920720.29513690,76701.70595842,22677.45880304,5140.46402697,7540.58113197,1259.82902228,798.68625402,2461.02485482,18.22414184,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-08,obm_spent_value_age_band_btc_daily,2459685.64475834,113985.59420039,33715.82434733,9916.89868017,5146.11927872,583.23713734,1848.23402370,537.24274978,37.88312645,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-09,obm_spent_value_age_band_btc_daily,2063881.88786904,99903.56607745,40021.95956826,6870.00208600,1851.68542411,1345.67946203,4597.66452791,2855.80176836,103.98853349,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-10,obm_spent_value_age_band_btc_daily,2483296.28235971,97352.92878288,38401.65710016,9071.85506825,3781.93826465,4975.85421701,2900.34512869,1693.92535600,473.30546376,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-11,obm_spent_value_age_band_btc_daily,2491906.23408119,94967.71215932,39154.45268452,15123.44349560,2380.18346537,1238.99401140,3004.04838116,1094.26332344,4019.86937441,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-12,obm_spent_value_age_band_btc_daily,2501894.96841740,104802.95309203,34435.90018416,8094.34719597,5876.21281479,1461.70104906,2744.16422958,1344.03644189,278.27792377,1.08000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-13,obm_spent_value_age_band_btc_daily,2479448.78295646,72451.19468700,23342.57146488,11871.81679445,2505.98672508,686.16603937,2441.09573149,848.92160461,771.75323372,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-14,obm_spent_value_age_band_btc_daily,2645503.28471997,87739.98020600,23098.73297853,8085.79956164,5545.30544110,1945.85796053,1926.05999437,820.10954992,123.64032289,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-15,obm_spent_value_age_band_btc_daily,3646540.42908655,140952.60082315,49060.75127283,18917.80738283,4820.34530410,3282.14756139,5642.65203478,6971.02474090,434.10502738,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-16,obm_spent_value_age_band_btc_daily,3752856.39152687,119957.79483331,36576.14754925,11343.89401472,33472.90493958,3502.44721069,3011.55988539,1596.12021209,1004.92226454,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-17,obm_spent_value_age_band_btc_daily,3804750.85072646,96842.44775241,39357.70517310,10355.19690833,23861.16738016,1701.73924856,2694.06837550,897.09679938,557.51536620,0.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-18,obm_spent_value_age_band_btc_daily,3701451.24754175,102578.17992924,25286.36070171,13336.97165490,2166.67190252,1130.78082176,1621.31338001,431.92093155,220.00173289,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-19,obm_spent_value_age_band_btc_daily,4603031.76644965,112694.52305682,26975.23762821,8953.28879148,12677.71714370,5482.56838402,6009.30310196,2004.88865413,700.39336172,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-20,obm_spent_value_age_band_btc_daily,3988306.67376495,89744.82179748,30237.73321329,9315.38308353,3416.64660399,2879.32534459,1097.54039076,2514.98362409,466.47019725,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-21,obm_spent_value_age_band_btc_daily,4064069.52386414,90539.02604659,22582.82484026,9813.43666263,3441.50111819,1522.18867498,1655.04790271,1800.17049443,321.80415068,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-22,obm_spent_value_age_band_btc_daily,4275718.83813780,122052.70593190,25554.54525465,26632.84130616,2957.23233845,1991.14058118,902.12295432,2155.17163642,500.50755523,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-23,obm_spent_value_age_band_btc_daily,3775262.80825079,128661.52768798,36786.54405489,6771.74797799,8248.78257142,1158.02093360,1102.02425873,428.57834135,953.26912431,0.15000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-24,obm_spent_value_age_band_btc_daily,3486891.75885546,108384.43055355,35506.05794337,23287.32707911,3066.21159485,1264.70875372,3429.53548551,1972.52550745,2639.68423632,1.07000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-25,obm_spent_value_age_band_btc_daily,2945657.73964006,75774.22619800,39468.18966854,14719.71780994,3159.76332780,3483.46631100,2085.81983584,7439.56847814,177.53921957,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-26,obm_spent_value_age_band_btc_daily,3122745.01693685,107591.74118965,27075.81627444,17994.44363468,2297.80353033,1439.58638248,1653.47412496,446.88020912,1330.34966080,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-27,obm_spent_value_age_band_btc_daily,2394596.22412848,82152.44431668,19242.68652630,24655.66101820,2926.17385224,910.44448320,1207.28825551,988.76352738,171.83342633,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-28,obm_spent_value_age_band_btc_daily,8313689.60432387,111513.09597855,36048.92593497,7942.26314900,4484.26125321,1024.33694781,958.17823717,5257.37786704,1974.89534000,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-02-29,obm_spent_value_age_band_btc_daily,9680951.46666294,128737.71647196,58324.96432946,8516.13783581,31773.82289716,8077.65335201,1290.71870292,3056.63563550,643.38019117,9.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-01,obm_spent_value_age_band_btc_daily,10721465.14986061,117941.68290858,47953.27206972,23940.13177604,15389.33772853,2661.88953550,65589.11269014,4155.22611957,994.07618000,0.10000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-02,obm_spent_value_age_band_btc_daily,5542202.56599983,114084.09807662,30397.79018670,12442.56609681,3412.58386781,3046.57616090,2229.40351245,1821.58003812,2646.86301729,0.10000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-03,obm_spent_value_age_band_btc_daily,3287333.31552259,113369.35820157,48025.77639499,57225.05690755,3907.23865870,2385.19178835,7586.43355176,2845.32517388,2556.23145657,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-04,obm_spent_value_age_band_btc_daily,7260016.53746339,107773.43762280,41818.07557373,37115.80151287,1891.88002665,1875.14093299,2274.00941720,3553.76332612,1168.51488309,50.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-05,obm_spent_value_age_band_btc_daily,19261661.23189854,105357.62613019,76787.58538369,31096.75589358,6936.08467916,4881.90737742,9880.84606439,6684.20345889,7628.87272072,551.17000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-06,obm_spent_value_age_band_btc_daily,1876490.52585531,73618.99675355,34492.11284396,9968.07087223,2852.16190955,4471.03532845,1046.49717920,3671.21658380,1393.64922872,1.61000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-07,obm_spent_value_age_band_btc_daily,2634212.46512641,198085.51626542,28100.66886397,18955.17013069,2361.83346001,5510.07355929,2938.28392449,2626.56386105,3885.99890705,50.10000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-08,obm_spent_value_age_band_btc_daily,2150813.91850630,84246.25321131,37506.74078939,19358.48714784,3662.24256893,2750.48598098,5683.71701492,2093.58637590,1115.99290163,3.45000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-09,obm_spent_value_age_band_btc_daily,1891818.45181360,102106.70639442,32565.34374054,15795.92814153,3035.15832653,2344.21699077,4382.69324133,9123.91380542,51.87841771,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-10,obm_spent_value_age_band_btc_daily,2243955.49998837,108057.01265554,28419.78533137,38200.94962604,4432.03079007,1782.50992049,1963.82784475,7969.09251567,1074.82043873,1.10000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-11,obm_spent_value_age_band_btc_daily,2158224.47401319,137991.92305980,40888.51345569,12756.35976589,2107.36369393,2490.85256951,2915.00957188,1687.03910234,1119.51205703,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-12,obm_spent_value_age_band_btc_daily,1705826.88230177,68851.93795037,31739.82138302,8767.54808650,4428.14654639,1726.92151578,1492.80442867,1848.39761959,1611.32301518,5.28000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-13,obm_spent_value_age_band_btc_daily,1498107.51114745,68436.03888268,26730.24703206,11011.14091940,3362.83923294,1140.12653122,5645.49017867,2640.50551207,860.06500780,1.03000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-14,obm_spent_value_age_band_btc_daily,2183843.38545507,163163.47474161,38984.33433870,15646.80982958,1980.84732654,1285.05302153,3426.54878890,1003.68103976,3285.04046016,50.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-15,obm_spent_value_age_band_btc_daily,3000373.50959158,89848.53199159,47287.13156988,21754.70964623,6891.09883108,2137.53623648,1384.52756664,2508.92563282,1748.06652174,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-16,obm_spent_value_age_band_btc_daily,13200158.40921547,83018.47660789,31384.08251112,8754.77174266,2482.50552831,5399.01372578,7218.70830185,1259.19421958,461.21355491,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-17,obm_spent_value_age_band_btc_daily,7800802.80503150,115866.27506666,34172.95707930,15623.72013923,5112.16819219,4161.04540303,3242.67202239,1497.96013077,725.17320549,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-18,obm_spent_value_age_band_btc_daily,5070208.91622760,98742.61243163,30063.66178329,21668.94207041,10104.05293569,982.98025329,2152.85434425,1465.68108600,655.40647207,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-19,obm_spent_value_age_band_btc_daily,2086910.04720179,59217.74723868,20064.40197474,14808.67661409,883.13094810,688.64223783,1709.45761265,1897.18667407,603.78241146,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-20,obm_spent_value_age_band_btc_daily,1658204.73977382,83559.44873271,17537.68271494,4684.95653067,1341.38619940,814.74022244,963.92845107,2299.20112685,391.82257564,1.13000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-21,obm_spent_value_age_band_btc_daily,1848045.37677534,112066.12188424,40074.66026306,17482.46659740,3501.38136615,2991.06210322,6621.11012960,6867.81740486,195.50951099,257.20000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-22,obm_spent_value_age_band_btc_daily,2083024.25958412,91304.02080082,30698.95500418,13624.54244606,3432.52390265,1676.45032228,1209.14313876,6131.33270955,231.08190646,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-23,obm_spent_value_age_band_btc_daily,1908169.96846174,92806.34566968,44456.51944883,13300.90386839,1954.97311720,555.91419703,714.02284082,546.29436865,601.94578367,5.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-24,obm_spent_value_age_band_btc_daily,2090882.57711508,83781.96496518,66633.83204291,33590.28373137,1963.94588055,4764.99702740,684.68690781,516.29371383,175.09826486,0.55000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-25,obm_spent_value_age_band_btc_daily,1927113.72891595,84591.97972439,65196.19752829,10506.53848021,4296.81347273,4142.96316164,13497.82512947,123.23247960,116.83994641,2.50000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-26,obm_spent_value_age_band_btc_daily,1340340.69175386,69808.77232820,27627.53977216,56645.67802010,2579.05604320,837.91421303,1115.49686036,2115.95698770,236.33452928,0.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-27,obm_spent_value_age_band_btc_daily,1466608.38312690,194310.09177932,45922.42501896,21591.30415820,2213.01148896,926.81713190,1281.00349857,612.31861439,17.58224071,50.02000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-28,obm_spent_value_age_band_btc_daily,1872796.77436602,110146.82753971,59641.08623229,26214.18494182,3418.90192583,5285.20792414,2696.14095376,1786.42038804,182.11455028,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-29,obm_spent_value_age_band_btc_daily,1869554.34822588,170891.24777071,41002.94471984,17886.17375493,6353.90495101,4103.09168872,1869.47908274,519.01408925,204.36901153,26.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-30,obm_spent_value_age_band_btc_daily,1885758.18237967,80272.37018348,34664.25937345,11820.09265885,4271.20548064,5527.86320791,4620.71767241,1309.05591828,218.82492026,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-03-31,obm_spent_value_age_band_btc_daily,2044110.04505339,71826.68106309,29850.48900592,8356.02284147,19236.39897709,5460.26084254,3295.43967454,3547.45595763,133.06709975,0.05000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-04-01,obm_spent_value_age_band_btc_daily,2016644.04659356,86637.40612869,46713.18966681,16519.71872571,6385.65460416,737.67817809,1671.64580481,1024.61214601,65.15457152,1265.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-04-02,obm_spent_value_age_band_btc_daily,1658686.20178193,60254.68408613,20918.34000633,6698.15239527,4133.59888581,1457.01978031,1048.86421059,468.46519060,1624.48660611,0.25000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-04-03,obm_spent_value_age_band_btc_daily,1443705.79338386,70888.42328071,16873.33722582,14584.02216674,6498.36487447,1267.64194655,329.25872984,3324.79678684,602.69473953,3.64000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2016-04-04,obm_spent_value_age_band_btc_daily,1851581.94308704,192950.10026657,56682.66946597,18803.16563501,5075.66978947,1418.42684966,977.55062721,316.83042169,153.52893536,1.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
