date,series_id,value,unit,frequency,release_version
2009-06-09,obm_utxo_eod_count_daily,16001,outputs,daily,OBM v0.1.0
2009-06-10,obm_utxo_eod_count_daily,16083,outputs,daily,OBM v0.1.0
2009-06-11,obm_utxo_eod_count_daily,16172,outputs,daily,OBM v0.1.0
2009-06-12,obm_utxo_eod_count_daily,16258,outputs,daily,OBM v0.1.0
2009-06-13,obm_utxo_eod_count_daily,16336,outputs,daily,OBM v0.1.0
2009-06-14,obm_utxo_eod_count_daily,16408,outputs,daily,OBM v0.1.0
2009-06-15,obm_utxo_eod_count_daily,16492,outputs,daily,OBM v0.1.0
2009-06-16,obm_utxo_eod_count_daily,16563,outputs,daily,OBM v0.1.0
2009-06-17,obm_utxo_eod_count_daily,16642,outputs,daily,OBM v0.1.0
2009-06-18,obm_utxo_eod_count_daily,16722,outputs,daily,OBM v0.1.0
2009-06-19,obm_utxo_eod_count_daily,16809,outputs,daily,OBM v0.1.0
2009-06-20,obm_utxo_eod_count_daily,16887,outputs,daily,OBM v0.1.0
2009-06-21,obm_utxo_eod_count_daily,16968,outputs,daily,OBM v0.1.0
2009-06-22,obm_utxo_eod_count_daily,16985,outputs,daily,OBM v0.1.0
2009-06-23,obm_utxo_eod_count_daily,17061,outputs,daily,OBM v0.1.0
2009-06-24,obm_utxo_eod_count_daily,17156,outputs,daily,OBM v0.1.0
2009-06-25,obm_utxo_eod_count_daily,17205,outputs,daily,OBM v0.1.0
2009-06-26,obm_utxo_eod_count_daily,17295,outputs,daily,OBM v0.1.0
2009-06-27,obm_utxo_eod_count_daily,17379,outputs,daily,OBM v0.1.0
2009-06-28,obm_utxo_eod_count_daily,17426,outputs,daily,OBM v0.1.0
2009-06-29,obm_utxo_eod_count_daily,17510,outputs,daily,OBM v0.1.0
2009-06-30,obm_utxo_eod_count_daily,17593,outputs,daily,OBM v0.1.0
2009-07-01,obm_utxo_eod_count_daily,17666,outputs,daily,OBM v0.1.0
2009-07-02,obm_utxo_eod_count_daily,17750,outputs,daily,OBM v0.1.0
2009-07-03,obm_utxo_eod_count_daily,17832,outputs,daily,OBM v0.1.0
2009-07-04,obm_utxo_eod_count_daily,17921,outputs,daily,OBM v0.1.0
2009-07-05,obm_utxo_eod_count_daily,18000,outputs,daily,OBM v0.1.0
2009-07-06,obm_utxo_eod_count_daily,18084,outputs,daily,OBM v0.1.0
2009-07-07,obm_utxo_eod_count_daily,18153,outputs,daily,OBM v0.1.0
2009-07-08,obm_utxo_eod_count_daily,18227,outputs,daily,OBM v0.1.0
2009-07-09,obm_utxo_eod_count_daily,18313,outputs,daily,OBM v0.1.0
2009-07-10,obm_utxo_eod_count_daily,18394,outputs,daily,OBM v0.1.0
2009-07-11,obm_utxo_eod_count_daily,18477,outputs,daily,OBM v0.1.0
2009-07-12,obm_utxo_eod_count_daily,18554,outputs,daily,OBM v0.1.0
2009-07-13,obm_utxo_eod_count_daily,18632,outputs,daily,OBM v0.1.0
2009-07-14,obm_utxo_eod_count_daily,18701,outputs,daily,OBM v0.1.0
2009-07-15,obm_utxo_eod_count_daily,18746,outputs,daily,OBM v0.1.0
2009-07-16,obm_utxo_eod_count_daily,18817,outputs,daily,OBM v0.1.0
2009-07-17,obm_utxo_eod_count_daily,18864,outputs,daily,OBM v0.1.0
2009-07-18,obm_utxo_eod_count_daily,18868,outputs,daily,OBM v0.1.0
2009-07-19,obm_utxo_eod_count_daily,18938,outputs,daily,OBM v0.1.0
2009-07-20,obm_utxo_eod_count_daily,18889,outputs,daily,OBM v0.1.0
2009-07-21,obm_utxo_eod_count_daily,18971,outputs,daily,OBM v0.1.0
2009-07-22,obm_utxo_eod_count_daily,19031,outputs,daily,OBM v0.1.0
2009-07-23,obm_utxo_eod_count_daily,19107,outputs,daily,OBM v0.1.0
2009-07-24,obm_utxo_eod_count_daily,19180,outputs,daily,OBM v0.1.0
2009-07-25,obm_utxo_eod_count_daily,19212,outputs,daily,OBM v0.1.0
2009-07-26,obm_utxo_eod_count_daily,19233,outputs,daily,OBM v0.1.0
2009-07-27,obm_utxo_eod_count_daily,19307,outputs,daily,OBM v0.1.0
2009-07-28,obm_utxo_eod_count_daily,19348,outputs,daily,OBM v0.1.0
2009-07-29,obm_utxo_eod_count_daily,19366,outputs,daily,OBM v0.1.0
2009-07-30,obm_utxo_eod_count_daily,19382,outputs,daily,OBM v0.1.0
2009-07-31,obm_utxo_eod_count_daily,19399,outputs,daily,OBM v0.1.0
2009-08-01,obm_utxo_eod_count_daily,19427,outputs,daily,OBM v0.1.0
2009-08-02,obm_utxo_eod_count_daily,19450,outputs,daily,OBM v0.1.0
2009-08-03,obm_utxo_eod_count_daily,19462,outputs,daily,OBM v0.1.0
2009-08-04,obm_utxo_eod_count_daily,19543,outputs,daily,OBM v0.1.0
2009-08-05,obm_utxo_eod_count_daily,19630,outputs,daily,OBM v0.1.0
2009-08-06,obm_utxo_eod_count_daily,19720,outputs,daily,OBM v0.1.0
2009-08-07,obm_utxo_eod_count_daily,19691,outputs,daily,OBM v0.1.0
2009-08-08,obm_utxo_eod_count_daily,19771,outputs,daily,OBM v0.1.0
2009-08-09,obm_utxo_eod_count_daily,19872,outputs,daily,OBM v0.1.0
2009-08-10,obm_utxo_eod_count_daily,19947,outputs,daily,OBM v0.1.0
2009-08-11,obm_utxo_eod_count_daily,20017,outputs,daily,OBM v0.1.0
2009-08-12,obm_utxo_eod_count_daily,20080,outputs,daily,OBM v0.1.0
2009-08-13,obm_utxo_eod_count_daily,20165,outputs,daily,OBM v0.1.0
2009-08-14,obm_utxo_eod_count_daily,20228,outputs,daily,OBM v0.1.0
2009-08-15,obm_utxo_eod_count_daily,20254,outputs,daily,OBM v0.1.0
2009-08-16,obm_utxo_eod_count_daily,20273,outputs,daily,OBM v0.1.0
2009-08-17,obm_utxo_eod_count_daily,20290,outputs,daily,OBM v0.1.0
2009-08-18,obm_utxo_eod_count_daily,20300,outputs,daily,OBM v0.1.0
2009-08-19,obm_utxo_eod_count_daily,20318,outputs,daily,OBM v0.1.0
2009-08-20,obm_utxo_eod_count_daily,20340,outputs,daily,OBM v0.1.0
2009-08-21,obm_utxo_eod_count_daily,20354,outputs,daily,OBM v0.1.0
2009-08-22,obm_utxo_eod_count_daily,20361,outputs,daily,OBM v0.1.0
2009-08-23,obm_utxo_eod_count_daily,20376,outputs,daily,OBM v0.1.0
2009-08-24,obm_utxo_eod_count_daily,20391,outputs,daily,OBM v0.1.0
2009-08-25,obm_utxo_eod_count_daily,20441,outputs,daily,OBM v0.1.0
2009-08-26,obm_utxo_eod_count_daily,20446,outputs,daily,OBM v0.1.0
2009-08-27,obm_utxo_eod_count_daily,20475,outputs,daily,OBM v0.1.0
2009-08-28,obm_utxo_eod_count_daily,20550,outputs,daily,OBM v0.1.0
2009-08-29,obm_utxo_eod_count_daily,20628,outputs,daily,OBM v0.1.0
2009-08-30,obm_utxo_eod_count_daily,20725,outputs,daily,OBM v0.1.0
2009-08-31,obm_utxo_eod_count_daily,20806,outputs,daily,OBM v0.1.0
2009-09-01,obm_utxo_eod_count_daily,20884,outputs,daily,OBM v0.1.0
2009-09-02,obm_utxo_eod_count_daily,20950,outputs,daily,OBM v0.1.0
2009-09-03,obm_utxo_eod_count_daily,20998,outputs,daily,OBM v0.1.0
2009-09-04,obm_utxo_eod_count_daily,21062,outputs,daily,OBM v0.1.0
2009-09-05,obm_utxo_eod_count_daily,21138,outputs,daily,OBM v0.1.0
2009-09-06,obm_utxo_eod_count_daily,21206,outputs,daily,OBM v0.1.0
2009-09-07,obm_utxo_eod_count_daily,21272,outputs,daily,OBM v0.1.0
2009-09-08,obm_utxo_eod_count_daily,21341,outputs,daily,OBM v0.1.0
2009-09-09,obm_utxo_eod_count_daily,21395,outputs,daily,OBM v0.1.0
2009-09-10,obm_utxo_eod_count_daily,21462,outputs,daily,OBM v0.1.0
2009-09-11,obm_utxo_eod_count_daily,21529,outputs,daily,OBM v0.1.0
2009-09-12,obm_utxo_eod_count_daily,21598,outputs,daily,OBM v0.1.0
2009-09-13,obm_utxo_eod_count_daily,21673,outputs,daily,OBM v0.1.0
2009-09-14,obm_utxo_eod_count_daily,21747,outputs,daily,OBM v0.1.0
2009-09-15,obm_utxo_eod_count_daily,21791,outputs,daily,OBM v0.1.0
2009-09-16,obm_utxo_eod_count_daily,21863,outputs,daily,OBM v0.1.0
2009-09-17,obm_utxo_eod_count_daily,21848,outputs,daily,OBM v0.1.0
2009-09-18,obm_utxo_eod_count_daily,21926,outputs,daily,OBM v0.1.0
2009-09-19,obm_utxo_eod_count_daily,22000,outputs,daily,OBM v0.1.0
2009-09-20,obm_utxo_eod_count_daily,22078,outputs,daily,OBM v0.1.0
2009-09-21,obm_utxo_eod_count_daily,22140,outputs,daily,OBM v0.1.0
